,Store,Dept,Date,IsHoliday
2520,1,19,2012-05-18,False
2521,1,19,2012-05-25,False
2522,1,19,2012-06-01,False
2523,1,19,2012-06-08,False
2524,1,19,2012-06-15,False
2525,1,19,2012-06-22,False
2526,1,19,2012-06-29,False
2661,1,20,2012-05-04,False
2662,1,20,2012-05-11,False
2663,1,20,2012-05-18,False
2664,1,20,2012-05-25,False
2665,1,20,2012-06-01,False
2666,1,20,2012-06-08,False
2667,1,20,2012-06-15,False
2668,1,20,2012-06-22,False
2669,1,20,2012-06-29,False
2804,1,21,2012-05-04,False
2805,1,21,2012-05-11,False
2806,1,21,2012-05-18,False
2807,1,21,2012-05-25,False
2808,1,21,2012-06-01,False
2809,1,21,2012-06-08,False
2810,1,21,2012-06-15,False
2811,1,21,2012-06-22,False
2812,1,21,2012-06-29,False
2947,1,22,2012-05-04,False
2948,1,22,2012-05-11,False
2949,1,22,2012-05-18,False
2950,1,22,2012-05-25,False
2951,1,22,2012-06-01,False
2952,1,22,2012-06-08,False
2953,1,22,2012-06-15,False
2954,1,22,2012-06-22,False
2955,1,22,2012-06-29,False
3090,1,23,2012-05-04,False
3091,1,23,2012-05-11,False
3092,1,23,2012-05-18,False
3093,1,23,2012-05-25,False
3094,1,23,2012-06-01,False
3095,1,23,2012-06-08,False
3096,1,23,2012-06-15,False
3097,1,23,2012-06-22,False
3098,1,23,2012-06-29,False
3233,1,24,2012-05-04,False
3234,1,24,2012-05-11,False
3235,1,24,2012-05-18,False
3236,1,24,2012-05-25,False
3237,1,24,2012-06-01,False
3238,1,24,2012-06-08,False
3239,1,24,2012-06-15,False
3240,1,24,2012-06-22,False
3241,1,24,2012-06-29,False
3376,1,25,2012-05-04,False
3377,1,25,2012-05-11,False
3378,1,25,2012-05-18,False
3379,1,25,2012-05-25,False
3380,1,25,2012-06-01,False
3381,1,25,2012-06-08,False
3382,1,25,2012-06-15,False
3383,1,25,2012-06-22,False
3384,1,25,2012-06-29,False
3519,1,26,2012-05-04,False
3520,1,26,2012-05-11,False
3521,1,26,2012-05-18,False
3522,1,26,2012-05-25,False
3523,1,26,2012-06-01,False
3524,1,26,2012-06-08,False
3525,1,26,2012-06-15,False
3526,1,26,2012-06-22,False
3527,1,26,2012-06-29,False
3662,1,27,2012-05-04,False
3663,1,27,2012-05-11,False
3664,1,27,2012-05-18,False
3665,1,27,2012-05-25,False
3666,1,27,2012-06-01,False
3667,1,27,2012-06-08,False
3668,1,27,2012-06-15,False
3669,1,27,2012-06-22,False
3670,1,27,2012-06-29,False
3805,1,28,2012-05-04,False
3806,1,28,2012-05-11,False
3807,1,28,2012-05-18,False
3808,1,28,2012-05-25,False
3809,1,28,2012-06-01,False
3810,1,28,2012-06-08,False
3811,1,28,2012-06-15,False
3812,1,28,2012-06-22,False
3813,1,28,2012-06-29,False
3948,1,29,2012-05-04,False
3949,1,29,2012-05-11,False
3950,1,29,2012-05-18,False
3951,1,29,2012-05-25,False
3952,1,29,2012-06-01,False
3953,1,29,2012-06-08,False
3954,1,29,2012-06-15,False
3955,1,29,2012-06-22,False
3956,1,29,2012-06-29,False
4091,1,30,2012-05-04,False
4092,1,30,2012-05-11,False
4093,1,30,2012-05-18,False
4094,1,30,2012-05-25,False
4095,1,30,2012-06-01,False
4096,1,30,2012-06-08,False
4097,1,30,2012-06-15,False
4098,1,30,2012-06-22,False
4099,1,30,2012-06-29,False
4234,1,31,2012-05-04,False
4235,1,31,2012-05-11,False
4236,1,31,2012-05-18,False
4237,1,31,2012-05-25,False
4238,1,31,2012-06-01,False
4239,1,31,2012-06-08,False
4240,1,31,2012-06-15,False
4241,1,31,2012-06-22,False
4242,1,31,2012-06-29,False
4377,1,32,2012-05-04,False
4378,1,32,2012-05-11,False
4379,1,32,2012-05-18,False
4380,1,32,2012-05-25,False
4381,1,32,2012-06-01,False
4382,1,32,2012-06-08,False
4383,1,32,2012-06-15,False
4384,1,32,2012-06-22,False
4385,1,32,2012-06-29,False
4520,1,33,2012-05-04,False
4521,1,33,2012-05-11,False
4522,1,33,2012-05-18,False
4523,1,33,2012-05-25,False
4524,1,33,2012-06-01,False
4525,1,33,2012-06-08,False
4526,1,33,2012-06-15,False
4527,1,33,2012-06-22,False
4528,1,33,2012-06-29,False
4663,1,34,2012-05-04,False
4664,1,34,2012-05-11,False
4665,1,34,2012-05-18,False
4666,1,34,2012-05-25,False
4667,1,34,2012-06-01,False
4668,1,34,2012-06-08,False
4669,1,34,2012-06-15,False
4670,1,34,2012-06-22,False
4671,1,34,2012-06-29,False
4806,1,35,2012-05-04,False
4807,1,35,2012-05-11,False
4808,1,35,2012-05-18,False
4809,1,35,2012-05-25,False
4810,1,35,2012-06-01,False
4811,1,35,2012-06-08,False
4812,1,35,2012-06-15,False
4813,1,35,2012-06-22,False
4814,1,35,2012-06-29,False
4949,1,36,2012-05-04,False
4950,1,36,2012-05-11,False
4951,1,36,2012-05-18,False
4952,1,36,2012-05-25,False
4953,1,36,2012-06-01,False
4954,1,36,2012-06-08,False
4955,1,36,2012-06-15,False
4956,1,36,2012-06-22,False
4957,1,36,2012-06-29,False
5092,1,37,2012-05-04,False
5093,1,37,2012-05-11,False
5094,1,37,2012-05-18,False
5095,1,37,2012-05-25,False
5096,1,37,2012-06-01,False
5097,1,37,2012-06-08,False
5098,1,37,2012-06-15,False
5099,1,37,2012-06-22,False
5100,1,37,2012-06-29,False
5235,1,38,2012-05-04,False
5236,1,38,2012-05-11,False
5237,1,38,2012-05-18,False
5238,1,38,2012-05-25,False
5239,1,38,2012-06-01,False
5240,1,38,2012-06-08,False
5241,1,38,2012-06-15,False
5242,1,38,2012-06-22,False
5243,1,38,2012-06-29,False
5378,1,40,2012-05-04,False
5379,1,40,2012-05-11,False
5380,1,40,2012-05-18,False
5381,1,40,2012-05-25,False
5382,1,40,2012-06-01,False
5383,1,40,2012-06-08,False
5384,1,40,2012-06-15,False
5385,1,40,2012-06-22,False
5386,1,40,2012-06-29,False
5521,1,41,2012-05-04,False
5522,1,41,2012-05-11,False
5523,1,41,2012-05-18,False
5524,1,41,2012-05-25,False
5525,1,41,2012-06-01,False
5526,1,41,2012-06-08,False
5527,1,41,2012-06-15,False
5528,1,41,2012-06-22,False
5529,1,41,2012-06-29,False
5664,1,42,2012-05-04,False
5665,1,42,2012-05-11,False
5666,1,42,2012-05-18,False
5667,1,42,2012-05-25,False
5668,1,42,2012-06-01,False
5669,1,42,2012-06-08,False
5670,1,42,2012-06-15,False
5671,1,42,2012-06-22,False
5672,1,42,2012-06-29,False
5807,1,44,2012-05-04,False
5808,1,44,2012-05-11,False
5809,1,44,2012-05-18,False
5810,1,44,2012-05-25,False
5811,1,44,2012-06-01,False
5812,1,44,2012-06-08,False
5813,1,44,2012-06-15,False
5814,1,44,2012-06-22,False
5815,1,44,2012-06-29,False
6021,1,46,2012-05-04,False
6022,1,46,2012-05-11,False
6023,1,46,2012-05-18,False
6024,1,46,2012-05-25,False
6025,1,46,2012-06-01,False
6026,1,46,2012-06-08,False
6027,1,46,2012-06-15,False
6028,1,46,2012-06-22,False
6029,1,46,2012-06-29,False
6065,1,47,2012-06-08,False
6169,1,48,2012-05-04,False
6170,1,48,2012-05-11,False
6171,1,48,2012-05-18,False
6172,1,48,2012-05-25,False
6173,1,48,2012-06-01,False
6174,1,48,2012-06-08,False
6175,1,48,2012-06-15,False
6176,1,48,2012-06-22,False
6177,1,48,2012-06-29,False
6311,1,49,2012-05-04,False
6312,1,49,2012-05-11,False
6313,1,49,2012-05-18,False
6314,1,49,2012-05-25,False
6315,1,49,2012-06-01,False
6316,1,49,2012-06-08,False
6317,1,49,2012-06-15,False
6318,1,49,2012-06-22,False
6319,1,49,2012-06-29,False
6487,1,52,2012-05-04,False
6488,1,52,2012-05-11,False
6489,1,52,2012-05-18,False
6490,1,52,2012-05-25,False
6491,1,52,2012-06-01,False
6492,1,52,2012-06-08,False
6493,1,52,2012-06-15,False
6494,1,52,2012-06-22,False
6495,1,52,2012-06-29,False
6623,1,54,2012-05-11,False
6624,1,54,2012-05-18,False
6625,1,54,2012-05-25,False
6626,1,54,2012-06-01,False
6627,1,54,2012-06-08,False
6628,1,54,2012-06-15,False
6629,1,54,2012-06-22,False
6763,1,55,2012-05-04,False
6764,1,55,2012-05-11,False
6765,1,55,2012-05-18,False
6766,1,55,2012-05-25,False
6767,1,55,2012-06-01,False
6768,1,55,2012-06-08,False
6769,1,55,2012-06-15,False
6770,1,55,2012-06-22,False
6771,1,55,2012-06-29,False
6906,1,56,2012-05-04,False
6907,1,56,2012-05-11,False
6908,1,56,2012-05-18,False
6909,1,56,2012-05-25,False
6910,1,56,2012-06-01,False
6911,1,56,2012-06-08,False
6912,1,56,2012-06-15,False
6913,1,56,2012-06-22,False
6914,1,56,2012-06-29,False
7049,1,58,2012-05-04,False
7050,1,58,2012-05-11,False
7051,1,58,2012-05-18,False
7052,1,58,2012-05-25,False
7053,1,58,2012-06-01,False
7054,1,58,2012-06-08,False
7055,1,58,2012-06-15,False
7056,1,58,2012-06-22,False
7057,1,58,2012-06-29,False
7192,1,59,2012-05-04,False
7193,1,59,2012-05-11,False
7194,1,59,2012-05-18,False
7195,1,59,2012-05-25,False
7196,1,59,2012-06-01,False
7197,1,59,2012-06-08,False
7198,1,59,2012-06-15,False
7199,1,59,2012-06-22,False
7200,1,59,2012-06-29,False
7335,1,60,2012-05-04,False
7336,1,60,2012-05-11,False
7337,1,60,2012-05-18,False
7338,1,60,2012-05-25,False
7339,1,60,2012-06-01,False
7340,1,60,2012-06-08,False
7341,1,60,2012-06-15,False
7342,1,60,2012-06-22,False
7343,1,60,2012-06-29,False
7478,1,67,2012-05-04,False
7479,1,67,2012-05-11,False
7480,1,67,2012-05-18,False
7481,1,67,2012-05-25,False
7482,1,67,2012-06-01,False
7483,1,67,2012-06-08,False
7484,1,67,2012-06-15,False
7485,1,67,2012-06-22,False
7486,1,67,2012-06-29,False
7621,1,71,2012-05-04,False
7622,1,71,2012-05-11,False
7623,1,71,2012-05-18,False
7624,1,71,2012-05-25,False
7625,1,71,2012-06-01,False
7626,1,71,2012-06-08,False
7627,1,71,2012-06-15,False
7628,1,71,2012-06-22,False
7629,1,71,2012-06-29,False
7764,1,72,2012-05-04,False
7765,1,72,2012-05-11,False
7766,1,72,2012-05-18,False
7767,1,72,2012-05-25,False
7768,1,72,2012-06-01,False
7769,1,72,2012-06-08,False
7770,1,72,2012-06-15,False
7771,1,72,2012-06-22,False
7772,1,72,2012-06-29,False
7907,1,74,2012-05-04,False
7908,1,74,2012-05-11,False
7909,1,74,2012-05-18,False
7910,1,74,2012-05-25,False
7911,1,74,2012-06-01,False
7912,1,74,2012-06-08,False
7913,1,74,2012-06-15,False
7914,1,74,2012-06-22,False
7915,1,74,2012-06-29,False
8057,1,79,2012-05-04,False
8058,1,79,2012-05-11,False
8059,1,79,2012-05-18,False
8060,1,79,2012-05-25,False
8061,1,79,2012-06-01,False
8062,1,79,2012-06-08,False
8063,1,79,2012-06-15,False
8064,1,79,2012-06-22,False
8065,1,79,2012-06-29,False
8200,1,80,2012-05-04,False
8201,1,80,2012-05-11,False
8202,1,80,2012-05-18,False
8203,1,80,2012-05-25,False
8204,1,80,2012-06-01,False
8205,1,80,2012-06-08,False
8206,1,80,2012-06-15,False
8207,1,80,2012-06-22,False
8208,1,80,2012-06-29,False
8343,1,81,2012-05-04,False
8344,1,81,2012-05-11,False
8345,1,81,2012-05-18,False
8346,1,81,2012-05-25,False
8347,1,81,2012-06-01,False
8348,1,81,2012-06-08,False
8349,1,81,2012-06-15,False
8350,1,81,2012-06-22,False
8351,1,81,2012-06-29,False
8486,1,82,2012-05-04,False
8487,1,82,2012-05-11,False
8488,1,82,2012-05-18,False
8489,1,82,2012-05-25,False
8490,1,82,2012-06-01,False
8491,1,82,2012-06-08,False
8492,1,82,2012-06-15,False
8493,1,82,2012-06-22,False
8494,1,82,2012-06-29,False
8629,1,83,2012-05-04,False
8630,1,83,2012-05-11,False
8631,1,83,2012-05-18,False
8632,1,83,2012-05-25,False
8633,1,83,2012-06-01,False
8634,1,83,2012-06-08,False
8635,1,83,2012-06-15,False
8636,1,83,2012-06-22,False
8637,1,83,2012-06-29,False
8772,1,85,2012-05-04,False
8773,1,85,2012-05-11,False
8774,1,85,2012-05-18,False
8775,1,85,2012-05-25,False
8776,1,85,2012-06-01,False
8777,1,85,2012-06-08,False
8778,1,85,2012-06-15,False
8779,1,85,2012-06-22,False
8780,1,85,2012-06-29,False
8915,1,87,2012-05-04,False
8916,1,87,2012-05-11,False
8917,1,87,2012-05-18,False
8918,1,87,2012-05-25,False
8919,1,87,2012-06-01,False
8920,1,87,2012-06-08,False
8921,1,87,2012-06-15,False
8922,1,87,2012-06-22,False
8923,1,87,2012-06-29,False
9058,1,90,2012-05-04,False
9059,1,90,2012-05-11,False
9060,1,90,2012-05-18,False
9061,1,90,2012-05-25,False
9062,1,90,2012-06-01,False
9063,1,90,2012-06-08,False
9064,1,90,2012-06-15,False
9065,1,90,2012-06-22,False
9066,1,90,2012-06-29,False
9201,1,91,2012-05-04,False
9202,1,91,2012-05-11,False
9203,1,91,2012-05-18,False
9204,1,91,2012-05-25,False
9205,1,91,2012-06-01,False
9206,1,91,2012-06-08,False
9207,1,91,2012-06-15,False
9208,1,91,2012-06-22,False
9209,1,91,2012-06-29,False
9344,1,92,2012-05-04,False
9345,1,92,2012-05-11,False
9346,1,92,2012-05-18,False
9347,1,92,2012-05-25,False
9348,1,92,2012-06-01,False
9349,1,92,2012-06-08,False
9350,1,92,2012-06-15,False
9351,1,92,2012-06-22,False
9352,1,92,2012-06-29,False
9487,1,93,2012-05-04,False
9488,1,93,2012-05-11,False
9489,1,93,2012-05-18,False
9490,1,93,2012-05-25,False
9491,1,93,2012-06-01,False
9492,1,93,2012-06-08,False
9493,1,93,2012-06-15,False
9494,1,93,2012-06-22,False
9495,1,93,2012-06-29,False
9630,1,94,2012-05-04,False
9631,1,94,2012-05-11,False
9632,1,94,2012-05-18,False
9633,1,94,2012-05-25,False
9634,1,94,2012-06-01,False
9635,1,94,2012-06-08,False
9636,1,94,2012-06-15,False
9637,1,94,2012-06-22,False
9638,1,94,2012-06-29,False
9773,1,95,2012-05-04,False
9774,1,95,2012-05-11,False
9775,1,95,2012-05-18,False
9776,1,95,2012-05-25,False
9777,1,95,2012-06-01,False
9778,1,95,2012-06-08,False
9779,1,95,2012-06-15,False
9780,1,95,2012-06-22,False
9781,1,95,2012-06-29,False
9895,1,96,2012-05-04,False
9896,1,96,2012-05-11,False
9897,1,96,2012-05-18,False
9898,1,96,2012-05-25,False
9899,1,96,2012-06-01,False
9900,1,96,2012-06-08,False
9901,1,96,2012-06-15,False
9902,1,96,2012-06-22,False
9903,1,96,2012-06-29,False
10038,1,97,2012-05-04,False
10039,1,97,2012-05-11,False
10040,1,97,2012-05-18,False
10041,1,97,2012-05-25,False
10042,1,97,2012-06-01,False
10043,1,97,2012-06-08,False
10044,1,97,2012-06-15,False
10045,1,97,2012-06-22,False
10046,1,97,2012-06-29,False
10181,1,98,2012-05-04,False
10182,1,98,2012-05-11,False
10183,1,98,2012-05-18,False
10184,1,98,2012-05-25,False
10185,1,98,2012-06-01,False
10186,1,98,2012-06-08,False
10187,1,98,2012-06-15,False
10188,1,98,2012-06-22,False
10189,1,98,2012-06-29,False
10229,1,99,2012-05-04,False
10230,1,99,2012-06-15,False
10231,1,99,2012-06-22,False
10361,2,1,2012-05-04,False
10362,2,1,2012-05-11,False
10363,2,1,2012-05-18,False
10364,2,1,2012-05-25,False
10365,2,1,2012-06-01,False
10366,2,1,2012-06-08,False
10367,2,1,2012-06-15,False
10368,2,1,2012-06-22,False
10369,2,1,2012-06-29,False
10504,2,2,2012-05-04,False
10505,2,2,2012-05-11,False
10506,2,2,2012-05-18,False
10507,2,2,2012-05-25,False
10508,2,2,2012-06-01,False
10509,2,2,2012-06-08,False
10510,2,2,2012-06-15,False
10511,2,2,2012-06-22,False
10512,2,2,2012-06-29,False
10647,2,3,2012-05-04,False
10648,2,3,2012-05-11,False
10649,2,3,2012-05-18,False
10650,2,3,2012-05-25,False
10651,2,3,2012-06-01,False
10652,2,3,2012-06-08,False
10653,2,3,2012-06-15,False
10654,2,3,2012-06-22,False
10655,2,3,2012-06-29,False
10790,2,4,2012-05-04,False
10791,2,4,2012-05-11,False
10792,2,4,2012-05-18,False
10793,2,4,2012-05-25,False
10794,2,4,2012-06-01,False
10795,2,4,2012-06-08,False
10796,2,4,2012-06-15,False
10797,2,4,2012-06-22,False
10798,2,4,2012-06-29,False
10933,2,5,2012-05-04,False
10934,2,5,2012-05-11,False
10935,2,5,2012-05-18,False
10936,2,5,2012-05-25,False
10937,2,5,2012-06-01,False
10938,2,5,2012-06-08,False
10939,2,5,2012-06-15,False
10940,2,5,2012-06-22,False
10941,2,5,2012-06-29,False
11076,2,6,2012-05-04,False
11077,2,6,2012-05-11,False
11078,2,6,2012-05-18,False
11079,2,6,2012-05-25,False
11080,2,6,2012-06-01,False
11081,2,6,2012-06-08,False
11082,2,6,2012-06-15,False
11083,2,6,2012-06-22,False
11084,2,6,2012-06-29,False
11219,2,7,2012-05-04,False
11220,2,7,2012-05-11,False
11221,2,7,2012-05-18,False
11222,2,7,2012-05-25,False
11223,2,7,2012-06-01,False
11224,2,7,2012-06-08,False
11225,2,7,2012-06-15,False
11226,2,7,2012-06-22,False
11227,2,7,2012-06-29,False
11362,2,8,2012-05-04,False
11363,2,8,2012-05-11,False
11364,2,8,2012-05-18,False
11365,2,8,2012-05-25,False
11366,2,8,2012-06-01,False
11367,2,8,2012-06-08,False
11368,2,8,2012-06-15,False
11369,2,8,2012-06-22,False
11370,2,8,2012-06-29,False
11505,2,9,2012-05-04,False
11506,2,9,2012-05-11,False
11507,2,9,2012-05-18,False
11508,2,9,2012-05-25,False
11509,2,9,2012-06-01,False
11510,2,9,2012-06-08,False
11511,2,9,2012-06-15,False
11512,2,9,2012-06-22,False
11513,2,9,2012-06-29,False
11648,2,10,2012-05-04,False
11649,2,10,2012-05-11,False
11650,2,10,2012-05-18,False
11651,2,10,2012-05-25,False
11652,2,10,2012-06-01,False
11653,2,10,2012-06-08,False
11654,2,10,2012-06-15,False
11655,2,10,2012-06-22,False
11656,2,10,2012-06-29,False
11791,2,11,2012-05-04,False
11792,2,11,2012-05-11,False
11793,2,11,2012-05-18,False
11794,2,11,2012-05-25,False
11795,2,11,2012-06-01,False
11796,2,11,2012-06-08,False
11797,2,11,2012-06-15,False
11798,2,11,2012-06-22,False
11799,2,11,2012-06-29,False
11934,2,12,2012-05-04,False
11935,2,12,2012-05-11,False
11936,2,12,2012-05-18,False
11937,2,12,2012-05-25,False
11938,2,12,2012-06-01,False
11939,2,12,2012-06-08,False
11940,2,12,2012-06-15,False
11941,2,12,2012-06-22,False
11942,2,12,2012-06-29,False
12077,2,13,2012-05-04,False
12078,2,13,2012-05-11,False
12079,2,13,2012-05-18,False
12080,2,13,2012-05-25,False
12081,2,13,2012-06-01,False
12082,2,13,2012-06-08,False
12083,2,13,2012-06-15,False
12084,2,13,2012-06-22,False
12085,2,13,2012-06-29,False
12220,2,14,2012-05-04,False
12221,2,14,2012-05-11,False
12222,2,14,2012-05-18,False
12223,2,14,2012-05-25,False
12224,2,14,2012-06-01,False
12225,2,14,2012-06-08,False
12226,2,14,2012-06-15,False
12227,2,14,2012-06-22,False
12228,2,14,2012-06-29,False
12363,2,16,2012-05-04,False
12364,2,16,2012-05-11,False
12365,2,16,2012-05-18,False
12366,2,16,2012-05-25,False
12367,2,16,2012-06-01,False
12368,2,16,2012-06-08,False
12369,2,16,2012-06-15,False
12370,2,16,2012-06-22,False
12371,2,16,2012-06-29,False
12506,2,17,2012-05-04,False
12507,2,17,2012-05-11,False
12508,2,17,2012-05-18,False
12509,2,17,2012-05-25,False
12510,2,17,2012-06-01,False
12511,2,17,2012-06-08,False
12512,2,17,2012-06-15,False
12513,2,17,2012-06-22,False
12514,2,17,2012-06-29,False
12628,2,18,2012-05-11,False
12629,2,18,2012-05-18,False
12630,2,18,2012-06-01,False
12762,2,19,2012-05-04,False
12763,2,19,2012-05-11,False
12764,2,19,2012-05-18,False
12765,2,19,2012-05-25,False
12766,2,19,2012-06-01,False
12767,2,19,2012-06-08,False
12768,2,19,2012-06-15,False
12769,2,19,2012-06-22,False
12770,2,19,2012-06-29,False
12905,2,20,2012-05-04,False
12906,2,20,2012-05-11,False
12907,2,20,2012-05-18,False
12908,2,20,2012-05-25,False
12909,2,20,2012-06-01,False
12910,2,20,2012-06-08,False
12911,2,20,2012-06-15,False
12912,2,20,2012-06-22,False
12913,2,20,2012-06-29,False
13048,2,21,2012-05-04,False
13049,2,21,2012-05-11,False
13050,2,21,2012-05-18,False
13051,2,21,2012-05-25,False
13052,2,21,2012-06-01,False
13053,2,21,2012-06-08,False
13054,2,21,2012-06-15,False
13055,2,21,2012-06-22,False
13056,2,21,2012-06-29,False
13191,2,22,2012-05-04,False
13192,2,22,2012-05-11,False
13193,2,22,2012-05-18,False
13194,2,22,2012-05-25,False
13195,2,22,2012-06-01,False
13196,2,22,2012-06-08,False
13197,2,22,2012-06-15,False
13198,2,22,2012-06-22,False
13199,2,22,2012-06-29,False
13334,2,23,2012-05-04,False
13335,2,23,2012-05-11,False
13336,2,23,2012-05-18,False
13337,2,23,2012-05-25,False
13338,2,23,2012-06-01,False
13339,2,23,2012-06-08,False
13340,2,23,2012-06-15,False
13341,2,23,2012-06-22,False
13342,2,23,2012-06-29,False
13477,2,24,2012-05-04,False
13478,2,24,2012-05-11,False
13479,2,24,2012-05-18,False
13480,2,24,2012-05-25,False
13481,2,24,2012-06-01,False
13482,2,24,2012-06-08,False
13483,2,24,2012-06-15,False
13484,2,24,2012-06-22,False
13485,2,24,2012-06-29,False
13620,2,25,2012-05-04,False
13621,2,25,2012-05-11,False
13622,2,25,2012-05-18,False
13623,2,25,2012-05-25,False
13624,2,25,2012-06-01,False
13625,2,25,2012-06-08,False
13626,2,25,2012-06-15,False
13627,2,25,2012-06-22,False
13628,2,25,2012-06-29,False
13763,2,26,2012-05-04,False
13764,2,26,2012-05-11,False
13765,2,26,2012-05-18,False
13766,2,26,2012-05-25,False
13767,2,26,2012-06-01,False
13768,2,26,2012-06-08,False
13769,2,26,2012-06-15,False
13770,2,26,2012-06-22,False
13771,2,26,2012-06-29,False
13906,2,27,2012-05-04,False
13907,2,27,2012-05-11,False
13908,2,27,2012-05-18,False
13909,2,27,2012-05-25,False
13910,2,27,2012-06-01,False
13911,2,27,2012-06-08,False
13912,2,27,2012-06-15,False
13913,2,27,2012-06-22,False
13914,2,27,2012-06-29,False
14049,2,28,2012-05-04,False
14050,2,28,2012-05-11,False
14051,2,28,2012-05-18,False
14052,2,28,2012-05-25,False
14053,2,28,2012-06-01,False
14054,2,28,2012-06-08,False
14055,2,28,2012-06-15,False
14056,2,28,2012-06-22,False
14057,2,28,2012-06-29,False
14192,2,29,2012-05-04,False
14193,2,29,2012-05-11,False
