,Store,Dept,Date,IsHoliday
9311,1,92,2011-09-16,False
9312,1,92,2011-09-23,False
9313,1,92,2011-09-30,False
9314,1,92,2011-10-07,False
9315,1,92,2011-10-14,False
9316,1,92,2011-10-21,False
9317,1,92,2011-10-28,False
9452,1,93,2011-09-02,False
9453,1,93,2011-09-09,True
9454,1,93,2011-09-16,False
9455,1,93,2011-09-23,False
9456,1,93,2011-09-30,False
9457,1,93,2011-10-07,False
9458,1,93,2011-10-14,False
9459,1,93,2011-10-21,False
9460,1,93,2011-10-28,False
9595,1,94,2011-09-02,False
9596,1,94,2011-09-09,True
9597,1,94,2011-09-16,False
9598,1,94,2011-09-23,False
9599,1,94,2011-09-30,False
9600,1,94,2011-10-07,False
9601,1,94,2011-10-14,False
9602,1,94,2011-10-21,False
9603,1,94,2011-10-28,False
9738,1,95,2011-09-02,False
9739,1,95,2011-09-09,True
9740,1,95,2011-09-16,False
9741,1,95,2011-09-23,False
9742,1,95,2011-09-30,False
9743,1,95,2011-10-07,False
9744,1,95,2011-10-14,False
9745,1,95,2011-10-21,False
9746,1,95,2011-10-28,False
9860,1,96,2011-09-02,False
9861,1,96,2011-09-09,True
9862,1,96,2011-09-16,False
9863,1,96,2011-09-23,False
9864,1,96,2011-09-30,False
9865,1,96,2011-10-07,False
9866,1,96,2011-10-14,False
9867,1,96,2011-10-21,False
9868,1,96,2011-10-28,False
10003,1,97,2011-09-02,False
10004,1,97,2011-09-09,True
10005,1,97,2011-09-16,False
10006,1,97,2011-09-23,False
10007,1,97,2011-09-30,False
10008,1,97,2011-10-07,False
10009,1,97,2011-10-14,False
10010,1,97,2011-10-21,False
10011,1,97,2011-10-28,False
10146,1,98,2011-09-02,False
10147,1,98,2011-09-09,True
10148,1,98,2011-09-16,False
10149,1,98,2011-09-23,False
10150,1,98,2011-09-30,False
10151,1,98,2011-10-07,False
10152,1,98,2011-10-14,False
10153,1,98,2011-10-21,False
10154,1,98,2011-10-28,False
10215,1,99,2011-09-02,False
10216,1,99,2011-09-09,True
10326,2,1,2011-09-02,False
10327,2,1,2011-09-09,True
10328,2,1,2011-09-16,False
10329,2,1,2011-09-23,False
10330,2,1,2011-09-30,False
10331,2,1,2011-10-07,False
10332,2,1,2011-10-14,False
10333,2,1,2011-10-21,False
10334,2,1,2011-10-28,False
10469,2,2,2011-09-02,False
10470,2,2,2011-09-09,True
10471,2,2,2011-09-16,False
10472,2,2,2011-09-23,False
10473,2,2,2011-09-30,False
10474,2,2,2011-10-07,False
10475,2,2,2011-10-14,False
10476,2,2,2011-10-21,False
10477,2,2,2011-10-28,False
10612,2,3,2011-09-02,False
10613,2,3,2011-09-09,True
10614,2,3,2011-09-16,False
10615,2,3,2011-09-23,False
10616,2,3,2011-09-30,False
10617,2,3,2011-10-07,False
10618,2,3,2011-10-14,False
10619,2,3,2011-10-21,False
10620,2,3,2011-10-28,False
10755,2,4,2011-09-02,False
10756,2,4,2011-09-09,True
10757,2,4,2011-09-16,False
10758,2,4,2011-09-23,False
10759,2,4,2011-09-30,False
10760,2,4,2011-10-07,False
10761,2,4,2011-10-14,False
10762,2,4,2011-10-21,False
10763,2,4,2011-10-28,False
10898,2,5,2011-09-02,False
10899,2,5,2011-09-09,True
10900,2,5,2011-09-16,False
10901,2,5,2011-09-23,False
10902,2,5,2011-09-30,False
10903,2,5,2011-10-07,False
10904,2,5,2011-10-14,False
10905,2,5,2011-10-21,False
10906,2,5,2011-10-28,False
11041,2,6,2011-09-02,False
11042,2,6,2011-09-09,True
11043,2,6,2011-09-16,False
11044,2,6,2011-09-23,False
11045,2,6,2011-09-30,False
11046,2,6,2011-10-07,False
11047,2,6,2011-10-14,False
11048,2,6,2011-10-21,False
11049,2,6,2011-10-28,False
11184,2,7,2011-09-02,False
11185,2,7,2011-09-09,True
11186,2,7,2011-09-16,False
11187,2,7,2011-09-23,False
11188,2,7,2011-09-30,False
11189,2,7,2011-10-07,False
11190,2,7,2011-10-14,False
11191,2,7,2011-10-21,False
11192,2,7,2011-10-28,False
11327,2,8,2011-09-02,False
11328,2,8,2011-09-09,True
11329,2,8,2011-09-16,False
11330,2,8,2011-09-23,False
11331,2,8,2011-09-30,False
11332,2,8,2011-10-07,False
11333,2,8,2011-10-14,False
11334,2,8,2011-10-21,False
11335,2,8,2011-10-28,False
11470,2,9,2011-09-02,False
11471,2,9,2011-09-09,True
11472,2,9,2011-09-16,False
11473,2,9,2011-09-23,False
11474,2,9,2011-09-30,False
11475,2,9,2011-10-07,False
11476,2,9,2011-10-14,False
11477,2,9,2011-10-21,False
11478,2,9,2011-10-28,False
11613,2,10,2011-09-02,False
11614,2,10,2011-09-09,True
11615,2,10,2011-09-16,False
11616,2,10,2011-09-23,False
11617,2,10,2011-09-30,False
11618,2,10,2011-10-07,False
11619,2,10,2011-10-14,False
11620,2,10,2011-10-21,False
11621,2,10,2011-10-28,False
11756,2,11,2011-09-02,False
11757,2,11,2011-09-09,True
11758,2,11,2011-09-16,False
11759,2,11,2011-09-23,False
11760,2,11,2011-09-30,False
11761,2,11,2011-10-07,False
11762,2,11,2011-10-14,False
11763,2,11,2011-10-21,False
11764,2,11,2011-10-28,False
11899,2,12,2011-09-02,False
11900,2,12,2011-09-09,True
11901,2,12,2011-09-16,False
11902,2,12,2011-09-23,False
11903,2,12,2011-09-30,False
11904,2,12,2011-10-07,False
11905,2,12,2011-10-14,False
11906,2,12,2011-10-21,False
11907,2,12,2011-10-28,False
12042,2,13,2011-09-02,False
12043,2,13,2011-09-09,True
12044,2,13,2011-09-16,False
12045,2,13,2011-09-23,False
12046,2,13,2011-09-30,False
12047,2,13,2011-10-07,False
12048,2,13,2011-10-14,False
12049,2,13,2011-10-21,False
12050,2,13,2011-10-28,False
12185,2,14,2011-09-02,False
12186,2,14,2011-09-09,True
12187,2,14,2011-09-16,False
12188,2,14,2011-09-23,False
12189,2,14,2011-09-30,False
12190,2,14,2011-10-07,False
12191,2,14,2011-10-14,False
12192,2,14,2011-10-21,False
12193,2,14,2011-10-28,False
12328,2,16,2011-09-02,False
12329,2,16,2011-09-09,True
12330,2,16,2011-09-16,False
12331,2,16,2011-09-23,False
12332,2,16,2011-09-30,False
12333,2,16,2011-10-07,False
12334,2,16,2011-10-14,False
12335,2,16,2011-10-21,False
12336,2,16,2011-10-28,False
12471,2,17,2011-09-02,False
12472,2,17,2011-09-09,True
12473,2,17,2011-09-16,False
12474,2,17,2011-09-23,False
12475,2,17,2011-09-30,False
12476,2,17,2011-10-07,False
12477,2,17,2011-10-14,False
12478,2,17,2011-10-21,False
12479,2,17,2011-10-28,False
12593,2,18,2011-09-02,False
12594,2,18,2011-09-09,True
12595,2,18,2011-09-16,False
12596,2,18,2011-09-23,False
12597,2,18,2011-09-30,False
12598,2,18,2011-10-07,False
12599,2,18,2011-10-14,False
12600,2,18,2011-10-21,False
12601,2,18,2011-10-28,False
12727,2,19,2011-09-02,False
12728,2,19,2011-09-09,True
12729,2,19,2011-09-16,False
12730,2,19,2011-09-23,False
12731,2,19,2011-09-30,False
12732,2,19,2011-10-07,False
12733,2,19,2011-10-14,False
12734,2,19,2011-10-21,False
12735,2,19,2011-10-28,False
12870,2,20,2011-09-02,False
12871,2,20,2011-09-09,True
12872,2,20,2011-09-16,False
12873,2,20,2011-09-23,False
12874,2,20,2011-09-30,False
12875,2,20,2011-10-07,False
12876,2,20,2011-10-14,False
12877,2,20,2011-10-21,False
12878,2,20,2011-10-28,False
13013,2,21,2011-09-02,False
13014,2,21,2011-09-09,True
13015,2,21,2011-09-16,False
13016,2,21,2011-09-23,False
13017,2,21,2011-09-30,False
13018,2,21,2011-10-07,False
13019,2,21,2011-10-14,False
13020,2,21,2011-10-21,False
13021,2,21,2011-10-28,False
13156,2,22,2011-09-02,False
13157,2,22,2011-09-09,True
13158,2,22,2011-09-16,False
13159,2,22,2011-09-23,False
13160,2,22,2011-09-30,False
13161,2,22,2011-10-07,False
13162,2,22,2011-10-14,False
13163,2,22,2011-10-21,False
13164,2,22,2011-10-28,False
13299,2,23,2011-09-02,False
13300,2,23,2011-09-09,True
13301,2,23,2011-09-16,False
13302,2,23,2011-09-23,False
13303,2,23,2011-09-30,False
13304,2,23,2011-10-07,False
13305,2,23,2011-10-14,False
13306,2,23,2011-10-21,False
13307,2,23,2011-10-28,False
13442,2,24,2011-09-02,False
13443,2,24,2011-09-09,True
13444,2,24,2011-09-16,False
13445,2,24,2011-09-23,False
13446,2,24,2011-09-30,False
13447,2,24,2011-10-07,False
13448,2,24,2011-10-14,False
13449,2,24,2011-10-21,False
13450,2,24,2011-10-28,False
13585,2,25,2011-09-02,False
13586,2,25,2011-09-09,True
13587,2,25,2011-09-16,False
13588,2,25,2011-09-23,False
13589,2,25,2011-09-30,False
13590,2,25,2011-10-07,False
13591,2,25,2011-10-14,False
13592,2,25,2011-10-21,False
13593,2,25,2011-10-28,False
13728,2,26,2011-09-02,False
13729,2,26,2011-09-09,True
13730,2,26,2011-09-16,False
13731,2,26,2011-09-23,False
13732,2,26,2011-09-30,False
13733,2,26,2011-10-07,False
13734,2,26,2011-10-14,False
13735,2,26,2011-10-21,False
13736,2,26,2011-10-28,False
13871,2,27,2011-09-02,False
13872,2,27,2011-09-09,True
13873,2,27,2011-09-16,False
